business_type,years_in_business,mobile_money_txn_frequency,mobile_money_txn_volume_naira,airtime_topup_consistency,savings_frequency,avg_savings_balance_naira,utility_payment_timeliness,rent_payment_timeliness,repayment_history_score,avg_payment_delay_days,income_consistency_score,social_capital_score,wallet_balance_volatility,default
Craft/Artisan,2.2832189385241546,28.220612172345593,14304.672542407367,0.9059917755126685,11.685310944737704,7113.585884846996,0.7624121304838817,0.603583057909424,0.9489085407199662,9.620764319251176,0.3702775294673634,0.6538523892575838,0.1990029652845306,1
Transportation,1.3365557043070013,21.42797183194591,51729.25485476697,0.9038581276310955,4.28070050538242,14201.938987500322,0.9314944817848195,0.7979334210971977,0.6741234722261604,15.561397532614857,0.5532044566400175,0.3711114599846782,0.2564764031389424,1
Farming,5.948806142761906,26.407301606303974,26087.299209996774,0.9182352125834938,3.0871465127381184,12626.541119914666,0.8101911239404098,0.8770738435602173,0.5363666368619008,7.342770383072571,0.4836965958579011,0.3806967956056052,0.5019739495943474,1
Transportation,3.841790719461138,12.679134623776488,16086.515432244383,0.8647870821814878,2.227090876948237,10450.38845438902,0.735424282687988,0.6833086180407498,0.665281386483313,10.730133287611562,0.8465377952875128,0.8773745161786062,0.5472014808019299,1
Transportation,0.6924407733884329,25.344655682803058,49930.76319959495,0.6663192585752119,8.168253173092896,13216.329560471497,0.9023528373343724,0.8802683603477548,0.7958543188243612,0.4239031031262651,0.8393241320204605,0.5381141966371265,0.07643550573447389,0
Transportation,4.23853239194879,25.237833201251195,11500.870443068985,0.7198256446748327,9.454458167490195,22801.88176153978,0.3866724355498641,0.7930753129262863,0.39912206448933585,7.556689075517914,0.6609228129685755,0.5183655755705134,0.1063591732322806,1
Trading,4.8710086723576485,30.103093398028285,19823.7193492614,0.7243282008125235,4.216815311223838,8071.1520408148135,0.4346068636060872,0.8328085012008822,0.5413853641598984,23.259008275477612,0.8026657062747672,0.5902695210454366,0.49017164857774564,1
Farming,0.9537266607474507,4.65251206217166,19645.011435369586,0.9100364834837162,2.808051893619319,10486.83874892653,0.36559910423792186,0.6724772597870358,0.2926854998269347,7.506278703629366,0.7816931136595063,0.4343860357467777,0.7737303255783682,1
Trading,5.499509914251241,10.742535075191462,87480.22668189603,0.8311400458670595,10.590828666182494,26568.579161304657,0.8229807050850161,0.6615138977553984,0.7814236832657876,7.724075176241845,0.7500804211929838,0.8628197275911114,0.2514568495617143,0
Farming,1.1041311734015016,24.585127754938416,18457.730836752296,0.9457199593645387,1.6487943590534133,18550.906622122242,0.7816778364510634,0.6895383378266731,0.8470183285107862,6.71824291895921,0.48721480328088024,0.5777123444772548,0.3856048116206641,1
Farming,2.0852801296982295,1.0,8223.647535383867,0.8524275619238435,9.030660533600079,32708.107748473532,0.9769187242461304,0.7971754262506456,0.5934790223447193,4.6435348944796875,0.8847853489481566,0.43854842791038606,0.03229908755405897,0
Trading,1.1112926821139062,21.936049390306803,19535.755610974215,0.8698577520249422,4.2870559190314665,36500.995103832465,0.5726973272823733,0.5052458754119756,0.2836826894331592,4.058523514856331,0.9239930925875981,0.43835585380991593,0.6361307734432922,1
Trading,1.9078327786132359,26.478435399450937,34563.47235385175,0.3495522713241171,7.1912860713305635,5154.478440480097,0.8559610549998667,0.6133887717568844,0.40298254064803096,4.981376250974558,0.6389981253271919,0.12074461333541942,0.32245363506108843,1
Transportation,1.347323048470901,13.388998019596482,41408.70902533326,0.9127212997466638,9.230765166961874,16347.143495839375,0.8655248921994804,0.690325076519479,0.7343404618905203,7.205532716279227,0.6294286373862124,0.6368731600087845,0.5696651841264257,0
Trading,7.4371818056402335,14.558479999104705,94098.44791046724,0.7588156634548874,7.428768569062273,9362.151093167444,0.7838517637377365,0.6931768309018664,0.47612107434017864,2.197604772024044,0.4339290566989558,0.8118852999597579,0.2512721535341158,0
Freelance Services,3.1971523259612717,9.40690122208077,58325.44135584545,0.8932205917399346,5.114231811632916,5772.708455424907,0.5075923128935578,0.7680203206392541,0.6445116657217932,4.943255850767867,0.5506957877349912,0.8787954084773514,0.690535501592863,1
Transportation,2.7030714766065995,13.827623042148772,29832.61170530621,0.5846001440490782,10.188291783642361,7689.143140514808,0.6239368167661263,0.7100264988853731,0.8936008359351404,10.562913281343192,0.8766829689515014,0.5613314148301141,0.8285822251364768,0
Farming,7.900484819681234,14.05945198430594,16477.012271685973,0.3967711239032646,6.867304154788944,10823.361247993245,0.7711616606498586,0.7714006794409836,0.6602457190155707,5.000403578476936,0.8265431834215007,0.7183841756292435,0.2505582934631447,0
Transportation,7.637711804595609,12.537269804275828,65723.71427665981,0.6991555108099997,17.04752851794663,10870.799412081175,0.9107061680199451,0.8934299446044616,0.8077314224515998,3.9627472961523074,0.7026288721272762,0.7253272244382785,0.5911478603336936,0
Trading,2.872680162781021,12.098574577724026,21966.855921256483,0.5920001356790656,0.8845359980241838,8735.739848009045,0.9251413176647824,0.5466042646010035,0.4449589243701527,7.166178480859273,0.8293000980747727,0.8283627655789083,0.7197633177508145,1
Freelance Services,4.67921076751456,15.831961720892853,18732.46736508181,0.8670534786444496,0.8402190802910567,13232.762266579804,0.6038050351057471,0.7562343061158187,0.7473341848617475,1.1389819485260282,0.5203892787845144,0.5685499668511119,0.3425775266577283,0
Farming,2.4264841504870365,15.735165474751028,21388.515729642902,0.7275171979572189,8.982781703801175,74061.59112619873,0.6813113057863904,0.7542190622083776,0.43712975269119386,4.606116325025678,0.7960121296788547,0.675455540333495,0.31654254150960914,0
Craft/Artisan,3.567750660926651,32.993055198888456,13510.757089897968,0.6565241636937488,5.90474650180349,3993.195168344537,0.9616436904637712,0.5342103474199517,0.8130959202175149,2.0417571854106273,0.7962910811576681,0.47159869343392385,1.0767198121711443,1
Trading,1.5742560074155556,14.846518855063918,20831.86261023966,0.4649120382476096,8.37782818593982,29614.631988932524,0.5120133203649677,0.7862677336416041,0.8327499958728822,6.093762832941733,0.6563948994350239,0.46184151442202076,0.3814976869514844,1
Farming,5.158059201030213,20.75320172953487,23665.898723163995,0.768111049327951,2.704857330371717,13188.994102314486,0.6767775102553625,0.6914218099608087,0.9433729086106788,3.4963451214594268,0.8552450653245278,0.3462834694685561,0.3025097337933891,0
Farming,8.103837002410962,13.384936268189588,40209.60326216514,0.611210362095643,6.162398247641932,9832.856952619208,0.5670555753760765,0.7220424653170193,0.9400912099029821,7.309320282336419,0.7853245366852757,0.8463595569471315,0.14489064667706095,1
Freelance Services,7.19449461141995,13.283233793268343,21732.224015110965,0.7099033111253304,7.371952443348493,3252.739836322725,0.5302075523253905,0.8367489902055073,0.5296733742324639,4.6873859501241375,0.8212498403432059,0.5562503303983397,0.31075628863301863,0
Transportation,3.9715049411090546,4.365035698139021,13398.49166096516,0.6706999830840961,4.3688674688549005,22786.745742017665,0.8166863097872982,0.7488950257752836,0.27795685424895195,8.039936193523234,0.6982280948261971,0.6749743164973341,0.4405295640008888,0
Farming,0.6214067148828814,5.429070017511254,11135.854476088309,0.5178062023632838,6.695489117529785,4872.306665423735,0.6130775942664235,0.8474115739726633,0.6771153650850331,5.640666552934236,0.5666185027151655,0.5539051726499958,0.47825267425703055,1
Trading,2.33811784105806,8.344013762776003,30189.919647514795,0.7760190125243416,1.9154214573654293,23849.671749423804,0.7860663935493821,0.45718812560061833,0.7355343355560733,1.9020810526964413,0.5248371840344115,0.5175081549205013,0.15965589518405304,0
Farming,3.5644881220292244,19.469574678080566,27999.56405041433,0.9612586262408794,7.184468574444953,45203.581901801335,0.7025164115094147,0.6312487386329284,0.46078817808996747,2.081989419556096,0.7571185851442317,0.7111543653404326,0.27720364649628554,0
Farming,1.1911489127805301,26.609389242276684,19833.506002433332,0.8824493495621676,10.336344073111622,5442.737147823241,0.6018367639188432,0.36560205995717315,0.8849533036210215,1.5093637981390886,0.4110423166970479,0.8273932547211501,0.3617629783272578,0
Farming,1.0044158829487393,3.7066837848358567,20803.966543791328,0.960530518340138,2.2872661064460393,30268.184080116556,0.8236723354726202,0.7973091175405792,0.7266811879341586,6.574863944227632,0.8442619943193517,0.6234856464752652,0.0778679996031758,0
Trading,9.565509187143773,13.607385589209464,33311.828164650135,0.885238210225545,2.1061399679464703,13599.761779030763,0.6914112767383042,0.8525891971086892,0.6032448139925006,3.8392884912467724,0.7975869486464625,0.46584445355200366,0.4711121035608781,1
Craft/Artisan,6.649968813460847,7.064874325197213,57803.259137291374,0.9567675612474691,9.569763191112488,3084.2282954674347,0.5236821017759549,0.79798098183842,0.5705685539725205,4.006749799346638,0.9317508504922583,0.6340470772309014,0.4307917781575461,0
Freelance Services,5.432134618420775,15.885783246931602,17516.883718496298,0.6356628512546666,2.053086571811618,5748.120446795643,0.9037699624810229,0.7703094037021464,0.5040939685428264,9.689142627303445,0.5238193353609658,0.4872026938160596,0.3649971624738294,0
Trading,6.147317434738133,26.606155949657204,28251.351041770584,0.7215720468280484,8.521802935425274,15134.900539027027,0.8674478936203206,0.8388848162669709,0.47939050780621884,10.86511457569105,0.7875815841510077,0.5037898591652582,0.33569296137846855,0
Transportation,1.387892482953342,14.424940787136197,45571.997738941645,0.8386920281252478,6.166045457839301,17691.299993686003,0.8685136323130505,0.7435518980117599,0.31692216185831007,5.698105753635272,0.5312581858494043,0.8711787298201366,0.16363311680118078,1
Trading,1.8544425709893155,17.619864222402427,17555.75579042448,0.7464087820609037,4.746534171517316,4418.325782521587,0.6865385516134496,0.6458243858351945,0.544220292513478,1.8905206601730482,0.6362699519614524,0.700106064561314,0.5146551739232718,1
Transportation,4.484390744273914,29.641827171138512,26672.873042181633,0.8195432359855866,10.39957448401797,13659.541474727417,0.8467671054096821,0.7140839920275861,0.8435225165890956,5.818039208418147,0.5361007416622057,0.7435728248084109,0.2490214535103771,0
Trading,4.731841680724419,21.663207444063275,26346.8082684756,0.7884597227959177,8.784443425251077,23777.36061402016,0.8943528479698846,0.690508511608085,0.628740433120694,11.819941269396635,0.693009414678958,0.5781783974038307,0.21101653274780374,0
Transportation,1.1262006678659344,11.919265153465584,13079.319801637312,0.7175053275966581,6.8391468848756105,26876.3732982316,0.6679184816420841,0.6864849195181078,0.6377524961390236,2.795964196796395,0.672334798840008,0.5124883913679724,0.12471652005668123,0
Craft/Artisan,4.264501010978489,19.271322286685802,29515.603571578937,0.6043717692021032,0.0,10006.746784309504,0.7728750495692376,0.5010769422805116,0.7132632211130514,9.783911013884683,0.6295417682751506,0.9490985876207745,0.2560001301702428,1
Craft/Artisan,3.612428857417385,11.379607908781674,27374.017422495104,0.7616014259393535,8.136761149203146,18159.119131235635,0.760475499090628,0.44373177331099917,0.6873358173651537,11.08525832855663,0.45971352104138374,0.8146938403561811,0.5362954292540622,0
Trading,7.044465395085541,21.363856101887997,36508.35207174558,0.8215608583027321,2.7874202225429676,28302.481647893474,0.7278110200734411,0.5110329888749408,0.6092223009648831,12.343944749701414,0.39295622802940966,0.7227512511836655,0.2130142999819254,1
Freelance Services,4.748011091375434,22.122721232582073,14005.598743948232,0.8942129529630508,5.335854152310276,24263.27539277788,0.6774918464698855,0.731041196426099,0.3482372686779475,6.172692070298069,0.9413769112119723,0.4904916754610892,0.30405506913416447,0
Trading,10.269939867838376,7.062722396012379,27051.120640307723,0.7525688262092862,6.022002205288558,24934.459732978405,0.3703448444375608,0.569099648391622,0.894519241073427,7.27145295402258,0.7848981290249215,0.3926513716872929,0.040639270476788746,0
Trading,2.885122635566457,19.40119533908619,57523.78163956495,0.7927343146575426,11.691831963674906,14464.528644440446,0.8797956641505497,0.862367622186451,0.19619225609668445,2.996147987496057,0.7199831724310533,0.24412297879101238,0.11812268767032207,0
Transportation,1.4735298198016251,17.05941393603264,84341.12849793652,0.8953020896867094,5.240273826152358,12504.421541564303,0.7177183644201373,0.7152728125489983,0.6554187045169542,3.3057083994359227,0.48926355474335553,0.5177583747821566,0.07323349054851275,1
Farming,10.097149363715765,22.357419177376894,54397.370644460396,0.3521892680165957,1.731684491841011,16162.992617044452,0.8363666077023244,0.6407095093231212,0.7611904684964144,4.661158442832631,0.7300025796119812,0.7594618220413276,0.2904091093850777,0
Craft/Artisan,4.920505960527774,24.650776408153067,14081.408664360826,0.8988057959076766,10.40893112497056,7827.21385921182,0.6491202594013566,0.44275301699888137,0.6727164778970262,0.5713575127046707,0.7236796811585093,0.7940809191646443,0.34813328297141793,0
Craft/Artisan,3.627965629644576,21.81959683299684,34478.07780552401,0.8797677551600689,8.177196644994659,29099.215532595717,0.5129478237523888,0.8443986741418006,0.7626094381150146,1.5581193827252997,0.9047861800645963,0.4977650114143661,0.15538287808911022,0
Trading,1.9136683205630207,15.57445317296198,20625.209810292567,0.585731000120073,8.288927414814978,4576.623646973037,0.38538828526967017,0.8852710255816771,0.5753157017120951,7.242864302129721,0.7263948610412977,0.44762580782186445,0.3520654053597181,0
Freelance Services,2.9109399034664176,25.466640166912,31449.71896697641,0.7712298414537856,10.465254010587547,9386.077766169425,0.6586720112728186,0.6870212658884426,0.873998709656941,11.439850526236075,0.8189302263997237,0.3399564830349862,0.3733898066119093,0
Trading,2.7945862922729323,11.015497789517987,17593.42992862497,0.749720055062353,11.169626545898943,13025.054206174396,0.874188814275013,0.900853634632037,0.5457557876473186,3.352525316538995,0.4741478937932323,0.4678693368906431,0.2919584532945852,0
Farming,1.4157773586554652,7.435824053044005,10483.832703302556,0.9248846531283132,3.324797808451396,18560.21609376731,0.8231348208923082,0.7624194880500138,0.6599512424902867,1.30638362318652,0.7553691042661225,0.5612468307690198,0.1265546959181241,0
Trading,0.42650645591859376,1.0,22259.30758866165,0.8980302985402677,1.8270307417748466,21168.509607673648,0.816472882280294,0.9515480747363259,0.5757238998182457,6.50496793044125,0.6402465101158735,0.6121955408310921,0.6518847729850206,1
Freelance Services,2.7441450323076024,17.43887238610276,40031.88270116242,0.811058934211988,8.527407730565141,37884.233811719816,0.6785320712502733,0.39152646777879313,0.879017156778806,3.692602872111821,0.9395291677583792,0.274169578588925,0.8553059690400852,0
Trading,6.25201044770539,11.42762848405252,31520.70358275483,0.6027531542154272,5.212598049578805,14107.001024011817,0.5408648995487265,0.907560236379009,0.7597199991059551,4.318852163065626,0.8556018830897019,0.861820704479948,0.5543927036993719,0
